Queue Priority,Review Reason,ID,Organization,Certificate/Badge,Record Type,Category,Price Status,Evidence Status,Official URL,Source Page,Last Reviewed,Current Priority
20,candidate credential identity needs verification,CAND-6441DD59654607,Linux Foundation Training,Introduction to RISC-V (LFD110x),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/introduction-to-riscv-lfd110/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-51A3E990904BDE,Linux Foundation Training,Introduction to Serverless on Kubernetes (LFS157x),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/introduction-to-serverless-on-kubernetes-lfs157/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-59D8EA973B45F1,Linux Foundation Training,IoT & Embedded Development,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/embedded-development/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-668D61FC5E5257,Linux Foundation Training,IT Career Roadmap,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/it-career-roadmap/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-C86FBF76DB5589,Linux Foundation Training,IT Certification Journey,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/it-certification-journey/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-D096829FCF0597,Linux Foundation Training,Japanese,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/ja/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-A0007CC57AE1C0,Linux Foundation Training,Japanese,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/ja/training/plan-your-training/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-0CAABA456ACC3A,Linux Foundation Training,Japanese,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/ja/training/career-path-quiz/,https://training.linuxfoundation.org/training/career-path-quiz/,2026-09-07,
20,candidate credential identity needs verification,CAND-695FE67B10364A,Linux Foundation Training,Japanese,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/ja/training/quote/,https://training.linuxfoundation.org/training/quote/,2026-09-07,
20,candidate credential identity needs verification,CAND-C407C43509DA4A,Linux Foundation Training,Japanese,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/ja/training/regional-training/,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-AB9FA256393896,Linux Foundation Training,Japanese,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/ja/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-A3E445A862028D,Linux Foundation Training,Japanese,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/ja/certification/verify/,https://training.linuxfoundation.org/certification/verify/,2026-09-07,
20,candidate credential identity needs verification,CAND-A6FF884F77C4D8,Linux Foundation Training,Jenkins Essentials (LFS267),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/jenkins-essentials-lfs267/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-D19D4B0DE90090,Linux Foundation Training,Kubernetes Administration (LFS458),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/kubernetes-administration/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-4AA4AFA216E620,Linux Foundation Training,Kubernetes Administration (LFS458) This course has reached its minimum class size and is guaranteed to run on the scheduled date.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-2FA413824A099A,Linux Foundation Training,Kubernetes and Cloud Native Associate (KCNA),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/kubernetes-cloud-native-associate/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-CADE75EC825D74,Linux Foundation Training,Kubernetes and Cloud Native Essentials (LFS250),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/kubernetes-and-cloud-native-essentials-lfs250/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-82D72842253A95,Linux Foundation Training,Kubernetes for App Developers (LFD459),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/kubernetes-for-app-developers/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-8284F368E3D249,Linux Foundation Training,Kubernetes for App Developers (LFD459) This course has reached its minimum class size and is guaranteed to run on the scheduled date.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-962E6F94C4F26E,Linux Foundation Training,Kubernetes for Developers (LFD259),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/kubernetes-for-developers/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-A27A2169166E9E,Linux Foundation Training,Kubernetes Fundamentals (LFS258),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/kubernetes-fundamentals/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-5EFFB47893D905,Linux Foundation Training,Kubernetes Security Essentials (LFS260),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/kubernetes-security-essentials-lfs260/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-87B0C2087D8673,Linux Foundation Training,Kubernetes Security Fundamentals (LFS460),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/kubernetes-security-fundamentals-lfs460/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-B1CAE90CA7E15A,Linux Foundation Training,Kubernetes Security Fundamentals (LFS460) This course has reached its minimum class size and is guaranteed to run on the scheduled date.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-2D1ACC4473CAD3,Linux Foundation Training,Kubestronaut & Golden Kubestronaut,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/resources/kubestronaut-program/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-D2CE714BE01E8B,Linux Foundation Training,Learn About our Authorized Training Partner Program,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/about/training-partner-program/,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-BB9C9071D29702,Linux Foundation Training,LEARN NOW,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/resources/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-D795F76A138DCB,Linux Foundation Training,Learning Paths,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/learning-paths/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-E39312F8F5B1E7,Linux Foundation Training,Learning Solutions,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/learning-solutions/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-C7AA34ED22278F,Linux Foundation Training,LF Authorized Training Partners Regional Class Schedule,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-A175260472B28C,Linux Foundation Training,LF Insider,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/lf-insider/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-C507465211602A,Linux Foundation Training,Linux for Cloud Technicians (LFS303) This course has reached its minimum class size and is guaranteed to run on the scheduled date.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-CCEB4C75E06FE7,Linux Foundation Training,Linux Foundation Certified IT Associate (LFCA),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/certified-it-associate/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-2C2564F66ADD42,Linux Foundation Training,Linux Foundation Certified System Administrator (LFCS),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/linux-foundation-certified-sysadmin-lfcs/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-2B3EE2B11FD370,Linux Foundation Training,Linux Kernel Development,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/linux-kernel-development/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-D99EBCA273FDDF,Linux Foundation Training,Linux Kernel Internals and Development (LFD420),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/linux-kernel-internals-and-development/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-90BF6AFE33EA14,Linux Foundation Training,Linux System Administration (LFS307),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/linux-system-administration-lfs307/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-0CD15C3096BCF0,Linux Foundation Training,Linux System Administration (LFS307) This course has reached its minimum class size and is guaranteed to run on the scheduled date.,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-B89505F0499D3A,Linux Foundation Training,Linux System Administration Essentials (LFS207),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/linux-system-administration-essentials-lfs207/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-DD93C1B1F62433,Linux Foundation Training,Logout,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-06A0B237DC4E1F,Linux Foundation Training,Logout,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/plan-your-training/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-3F529FBB7D006E,Linux Foundation Training,Logout,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/career-path-quiz/,https://training.linuxfoundation.org/training/career-path-quiz/,2026-09-07,
20,candidate credential identity needs verification,CAND-E3E7ED0548CB01,Linux Foundation Training,Logout,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/quote/,https://training.linuxfoundation.org/training/quote/,2026-09-07,
20,candidate credential identity needs verification,CAND-E822A28A8BE4A1,Linux Foundation Training,Logout,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-53787DCB96259F,Linux Foundation Training,Logout,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-0E8482FE27663F,Linux Foundation Training,Logout,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/verify/,https://training.linuxfoundation.org/certification/verify/,2026-09-07,
20,candidate credential identity needs verification,CAND-8281ACB083A42B,Linux Foundation Training,Managing Kubernetes Applications with Helm (LFS244),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/managing-kubernetes-applications-with-helm-lfs244/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-1EEBD9ECE0C1FE,Linux Foundation Training,Member Benefits,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/about/member-benefits/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-2016822D91CFD3,Linux Foundation Training,Merit Global Training,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-2D608E5C55A4C5,Linux Foundation Training,Millennium Training Center,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-9849F0C4D509AE,Linux Foundation Training,Monitoring Systems and Services with Prometheus (LFS241),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/monitoring-systems-and-services-with-prometheus-lfs241/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-CE7698147AC664,Linux Foundation Training,My LF Profile,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-3512D9D50604C3,Linux Foundation Training,My LF Profile,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/plan-your-training/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-697E5EBDDB6330,Linux Foundation Training,My LF Profile,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/career-path-quiz/,https://training.linuxfoundation.org/training/career-path-quiz/,2026-09-07,
20,candidate credential identity needs verification,CAND-009DB12C39BF4E,Linux Foundation Training,My LF Profile,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/quote/,https://training.linuxfoundation.org/training/quote/,2026-09-07,
20,candidate credential identity needs verification,CAND-883101D9E8F9F0,Linux Foundation Training,My LF Profile,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-28349446E4BF2A,Linux Foundation Training,My LF Profile,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-2FEC20D95B5B01,Linux Foundation Training,My LF Profile,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/verify/,https://training.linuxfoundation.org/certification/verify/,2026-09-07,
20,candidate credential identity needs verification,CAND-0706666D1F05C4,Linux Foundation Training,Networking,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/networking/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-21C9DD9FAFB541,Linux Foundation Training,Newsletter Sign-Up,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/resources/newsletter/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-86085D0B311580,Linux Foundation Training,"On average, 40% of corporate training budget goes unspent. Don’t miss out on advancing your career because you just didn’t ask!",credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/quote/,https://training.linuxfoundation.org/training/quote/,2026-09-07,
20,candidate credential identity needs verification,CAND-8784EED25EED56,Linux Foundation Training,Open Source Best Practice,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/open-source-best-practice/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-F45AB474AAA458,Linux Foundation Training,Open Source Licensing Basics for Software Developers (LFC191),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/open-source-licensing-basics-for-software-developers/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-C7356E226AB5F3,Linux Foundation Training,Open Source Management & Strategy,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/open-source-management-and-strategy/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-60834AF5C1A082,Linux Foundation Training,Open Source Technical Documentation Essentials (LFC111),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/open-source-technical-documentation-essentials-lfc111/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-977B86BF5B6537,Linux Foundation Training,Organizations Benefiting from Linux Foundation Education Courses & Certifications,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-DBFF0E2E150A83,Linux Foundation Training,OWASP Top 10 Security Threats (SKF100),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/owasp-top-ten-security-threats-skf100/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-E64E7527406B6D,Linux Foundation Training,Plan Your IT Career,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/plan-your-training/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-509692FEDB7C30,Linux Foundation Training,Policies,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/about/policies/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-27447048954338,Linux Foundation Training,PyTorch and Deep Learning for Decision Makers (LFS116x),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/pytorch-and-deep-learning-for-decision-makers-lfs116/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-1347A797805735,Linux Foundation Training,PyTorch Essentials: An Applications-First Approach (LFD273),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/pytorch-essentials-an-applications-first-approach-lfd273/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-5C66CCF4F2B3E2,Linux Foundation Training,Regional Class Schedule,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-FC7FC0F047E05C,Linux Foundation Training,Regional Training,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-38C8F1496AA120,Linux Foundation Training,Reset,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-2FE567B7343BC5,Linux Foundation Training,Resources,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/resources/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-6C0E33CC95C2A8,Linux Foundation Training,RISC-V Foundational Associate (RVFA),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/linux-foundation-risc-v-foundational-associate/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-EB97C9AEA51281,Linux Foundation Training,RISC-V Fundamentals (LFD210),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/riscv-fundamentals-lfd210/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-1C7D694C7AFD9F,Linux Foundation Training,Safe Node Training & Solutions,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-719F715B0B19E2,Linux Foundation Training,Scholarships,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/about/scholarships/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-3828C6B30CF4B4,Linux Foundation Training,Search By Technology,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/technology-catalog/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-3BAA65E134D05D,Linux Foundation Training,Securing Your Software Supply Chain with Sigstore (LFS182x),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/securing-your-software-supply-chain-with-sigstore-lfs182/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-9D034485C9BCC0,Linux Foundation Training,Security Workshops,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/security-workshops/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-C9B14A54383C0D,Linux Foundation Training,See Full Catalog,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/full-catalog/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-651DA5659FC853,Linux Foundation Training,Service Mesh Fundamentals (LFS243),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/service-mesh-fundamentals-lfs243/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-A91B089B523D5C,Linux Foundation Training,SkillCreds,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/skillcred/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-00A86DAC03EB30,Linux Foundation Training,Skip to main content,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/#ajax-content-wrap,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-C2F1BA68F66D88,Linux Foundation Training,Skip to main content,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/plan-your-training/#ajax-content-wrap,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-0B6CB9F5BF288E,Linux Foundation Training,Skip to main content,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/career-path-quiz/#ajax-content-wrap,https://training.linuxfoundation.org/training/career-path-quiz/,2026-09-07,
20,candidate credential identity needs verification,CAND-8DE4B32B84A29F,Linux Foundation Training,Skip to main content,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/quote/#ajax-content-wrap,https://training.linuxfoundation.org/training/quote/,2026-09-07,
20,candidate credential identity needs verification,CAND-1F594B29A7B08A,Linux Foundation Training,Skip to main content,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/#ajax-content-wrap,https://training.linuxfoundation.org/training/regional-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-C3089976675101,Linux Foundation Training,Skip to main content,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/regional-training/classes/#ajax-content-wrap,https://training.linuxfoundation.org/training/regional-training/classes/,2026-09-07,
20,candidate credential identity needs verification,CAND-1643893165FB0C,Linux Foundation Training,Skip to main content,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/verify/#ajax-content-wrap,https://training.linuxfoundation.org/certification/verify/,2026-09-07,
20,candidate credential identity needs verification,CAND-0360BEC27DEC44,Linux Foundation Training,SMEs & Instructors,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/about/sme-instructors/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-C79405F8078798,Linux Foundation Training,Software Engineering Basics for Embedded Systems (LFD116),credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/training/software-engineering-basics-for-embedded-systems-lfd116/,https://training.linuxfoundation.org/training/plan-your-training/,2026-09-07,
20,candidate credential identity needs verification,CAND-044CD035830AF9,Linux Foundation Training,START LEARNING,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/full-catalog/?_sft_product_type=training,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-0D39B9A04FF04E,Linux Foundation Training,State of Tech Talent Report,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/2026-state-of-tech-talent-report/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-E7B31BC312AD8B,Linux Foundation Training,SUBSCRIBE NOW,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/subscriptions/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-989485B50B0B5C,Linux Foundation Training,Subscriptions,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/subscriptions/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-F40E67F6105B12,Linux Foundation Training,Support,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/about/contact-us/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-4C1B9AB7AB37C0,Linux Foundation Training,System Administration,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/system-administration/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-5D668D7A5B7885,Linux Foundation Training,Systems Engineering,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/systems-engineering/,https://training.linuxfoundation.org/,2026-09-07,
20,candidate credential identity needs verification,CAND-A80EA74850D03C,Linux Foundation Training,Terms of Service,credential-candidate,Unclassified,⚪ unknown,official-page-extraction,https://training.linuxfoundation.org/certification/verify-certification/verify-certification-terms-of-service/,https://training.linuxfoundation.org/certification/verify/,2026-09-07,
